Alcoholic Beverages_kcal,Animal Products_kcal,Animal fats_kcal,"Aquatic Products, Other_kcal",Cereals - Excluding Beer_kcal,Eggs_kcal,"Fish, Seafood_kcal",Fruits - Excluding Wine_kcal,Meat_kcal,Milk - Excluding Butter_kcal,Miscellaneous_kcal,Offals_kcal,Oilcrops_kcal,Pulses_kcal,Spices_kcal,Starchy Roots_kcal,Stimulants_kcal,Sugar Crops_kcal,Sugar & Sweeteners_kcal,Treenuts_kcal,Vegetal Products_kcal,Vegetable Oils_kcal,Vegetables_kcal,Alcoholic Beverages_f,Animal Products_f,Animal fats_f,"Aquatic Products, Other_f",Cereals - Excluding Beer_f,Eggs_f,"Fish, Seafood_f",Fruits - Excluding Wine_f,Meat_f,Miscellaneous_f,Milk - Excluding Butter_f,Offals_f,Oilcrops_f,Pulses_f,Spices_f,Starchy Roots_f,Stimulants_f,Sugar Crops_f,Sugar & Sweeteners_f,Treenuts_f,Vegetal Products_f,Vegetable Oils_f,Vegetables_f,Alcoholic Beverages_p,Animal Products_p,Animal fats_p,"Aquatic Products, Other_p",Cereals - Excluding Beer_p,Eggs_p,"Fish, Seafood_p",Fruits - Excluding Wine_p,Meat_p,Milk - Excluding Butter_p,Offals_p,Oilcrops_p,Pulses_p,Spices_p,Starchy Roots_p,Stimulants_p,Sugar Crops_p,Sugar & Sweeteners_p,Treenuts_p,Vegetal Products_p,Vegetable Oils_p,Vegetables_p,Miscellaneous_p,Obesity,Undernourished,Confirmed,Deaths,Recovered,Active,Population,Alcoholic Beverages_kg,Animal fats_kg,Animal Products_kg,"Aquatic Products, Other_kg",Cereals - Excluding Beer_kg,Eggs_kg,"Fish, Seafood_kg",Fruits - Excluding Wine_kg,Meat_kg,Milk - Excluding Butter_kg,Miscellaneous_kg,Offals_kg,Oilcrops_kg,Pulses_kg,Spices_kg,Starchy Roots_kg,Stimulants_kg,Sugar & Sweeteners_kg,Sugar Crops_kg,Treenuts_kg,Vegetable Oils_kg,Vegetables_kg,Vegetal Products_kg,Country
0.0,7.3716,0.4046,0.0,26.6186,0.1583,0.3343,0.6334,2.1992,4.0816,0.1407,0.2111,0.1759,1.6538,0.0,0.3343,0.1056,0.0,6.3512,0.0,42.6284,6.0873,0.5102,0.0,17.4021,1.7485,0.0,4.3092,0.4337,0.5369,0.0895,5.7479,0.0688,8.646,0.2822,0.5025,0.3373,0.0,0.0207,0.1652,0.0,0.0,0.0,32.6014,26.9567,0.1514,0.0,18.4403,0.0188,0.0,25.3429,0.451,1.6348,0.2318,7.2346,7.9737,1.1275,0.3257,3.8334,0.0125,0.23800000000000002,0.5951,0.0,0.0,0.0,31.5565,0.0063,0.8331,0.1441,11.3,10.399999618530273,0.36111827956989295,0.00913978494623656,0.34376344086021504,0.008215053763440859,4650000.0,0.0055,0.1127,15.0193,0.0,20.4873,0.2539,1.0025,1.2991,3.3994,9.825,0.7519,0.4279,0.0799,1.0999,0.0066,1.0168,0.3677,4.3166,0.0,0.0,1.5716,3.9784,34.9779,Mauritania
0.8473,7.3381,0.4157,0.0,23.1974,0.3517,0.8153,0.9273,3.2294,2.4619999999999997,0.3038,0.0639,0.5755,1.4069,0.2878,0.6235,0.3997,0.0,4.6203,0.0959,42.6539,8.4732,0.9113,0.0,12.8934,1.4559,0.0,3.2471,0.7355,1.0457,0.1501,6.7594,0.1001,2.8418,0.055,1.5659999999999998,0.2502,0.3452,0.025,0.9856,0.0,0.0,0.2702,37.1041,29.9945,0.1751,0.2315,21.8521,0.0508,0.0056,20.5138,1.0277,4.122,0.3614,10.5364,5.7538,0.3444,0.7849,3.2693,0.36700000000000005,0.4404,0.3783,0.0,0.0,0.1016,28.1536,0.0169,1.3326,0.3557,11.5,6.5,0.0461660079051383,0.0007905138339920951,0.0426877470355731,0.00268774703557312,1265000.0,3.0805,0.0074,9.27,0.0102,17.1855,0.591,2.1303,3.568,4.6992,1.7166,1.0545,0.1173,0.4479,0.856,0.1847,1.8348,0.1625,3.568,0.0,0.0369,2.049,6.7122,40.7175,Mauritius
1.196,10.2729,0.9046,0.0,21.5118,1.0733,0.4293,1.6713,5.0445,2.5912,0.0,0.2453,0.4446,1.5486,0.23,0.506,0.0767,0.0,6.9917,0.23,39.7117,4.4772,0.8433,0.0,23.7741,3.2525,0.0,6.4604,2.2807,0.4661,0.5305,13.2133,0.005,4.3433,0.2182,1.185,0.23800000000000002,0.2529,0.0248,0.2033,0.0,0.0,0.7437,26.2234,16.3419,0.2429,0.2784,23.4422,0.0107,0.0161,19.3737,2.8587,2.3287,0.9047,11.1188,5.6906,1.4186,0.6906,3.1103,0.3533,0.3051,0.0803,0.0,0.0428,0.1445,26.5578,0.0214,1.2473,0.0054,28.4,3.5999999046325684,1.5071991986978799,0.129731125579066,1.15980499561788,0.217663077500939,127792000.0,4.4105,0.1672,15.1527,0.0201,11.4325,1.2967,0.9656,7.6794,4.3561,7.9917,0.0275,0.3552,0.1947,0.7071,0.1121,1.1644,0.0248,3.2266,0.0,0.1121,0.6856,5.0713,34.8456,Mexico
1.5398,20.3754,2.0038,0.0,18.7724,0.3375,0.0211,0.3375,10.5674,6.6231,0.1898,0.8015,0.0633,0.0844,0.0,1.2234,0.7804,0.0,2.9319,0.0422,29.6351,2.9319,0.7382,0.0,36.9018,5.5153,0.0,2.7445,0.593,0.0315,0.042,21.0223,0.0525,9.0628,0.6717,0.1259,0.0105,0.0052,0.042,1.6373,0.0,0.0,0.0787,13.0982,8.2231,0.1417,0.2367,34.0697,0.1092,0.0,13.0902,0.7768,0.1032,0.085,19.8082,9.7706,3.5016,0.091,0.1456,0.0061,0.8011,0.4005,0.0,0.0,0.0243,15.9303,0.0182,0.8618,0.1699,19.6,13.399999618530273,0.0601904195180006,5.9506099375186e-05,0.0431121689973222,0.0170187444213032,3361000.0,3.1430000000000002,0.3846,25.8904,0.0,10.1415,0.3727,0.044000000000000004,1.0413,8.0929,15.856,0.5962,1.1411,0.0266,0.0366,0.0037,2.6155,0.1401,1.4680000000000002,0.0,0.0137,0.555,4.3326,24.1046,Mongolia
1.4078,17.6268,1.3935,0.0,16.1184,0.6608,0.3591,2.3416,6.9674,8.1023,0.3448,0.1437,0.2729,0.6177,0.0431,0.7039,1.2355,0.0,4.7694,0.3591,32.3804,3.0599,1.0918,0.0,32.7855,3.8887,0.0,3.7312,1.1566,0.3473,0.3688,14.7778,0.1003,12.5363,0.0752,0.5837,0.0788,0.043,0.0251,2.5531,0.0,0.0,0.8415,17.2163,8.6332,0.2578,0.1588,30.3005,0.0882,0.0,13.7184,1.5576,1.6591,0.9134,11.5386,14.9495,0.5074,0.3221,1.2399,0.0529,0.5074,0.8207,0.0,0.0044,0.2647,19.6973,0.0176,1.3502,0.3309,24.9,2.5,10.4081993569132,0.134405144694534,9.03987138263666,1.23392282958199,622000.0,2.2188,0.2067,22.8328,0.0014,5.0447,0.5542,0.6472,5.7297,3.3604,17.9487,0.847,0.1132,0.0865,0.2113,0.0175,1.1955,0.2605,6.0418,0.0,0.0948,0.4258,5.0001,27.1612,Montenegro
0.0888,4.8669,0.6361,0.0,29.4675,0.3402,0.6213,2.0562,2.0858,1.0651,0.0148,0.1183,0.1479,0.6509,0.2219,1.4053,0.0888,0.0,5.4142,0.429,45.1331,4.0680000000000005,1.0799,0.0,15.4227,3.5807,0.0,7.1539,1.1517,1.2329,0.7014,6.9989,0.0074,2.2296,0.2289,0.7309,0.1477,0.3987,0.096,0.1993,0.0,0.0,1.9048,34.5736,22.9457,0.2953,0.0204,13.9914,0.0255,0.0,29.9052,0.9892,3.248,0.8464,6.5725,2.5342,0.6272,0.0816,1.5552,0.3161,0.9994,0.3518,0.0,0.0,0.4844,36.0086,0.0051,1.4175,0.0204,25.6,3.4000000953674316,1.32111148197597,0.0233116377392078,1.2625751001335102,0.0352247441032488,35952000.0,0.287,0.1449,8.4754,0.0,18.7029,0.4848,1.3901,7.211,2.5074,3.7539999999999996,0.0079,0.1949,0.1892,0.3306,0.1185,3.4356,0.2042,2.6816,0.0,0.2549,0.8168,7.2860000000000005,41.5224,Morocco
0.3688,2.9074,0.1736,0.0,21.956999999999997,0.1519,0.4556,0.8679,1.3886,0.6943,0.0434,0.0651,0.2821,2.6036,0.0,14.1679,0.0434,0.0,2.148,0.1736,47.1035,3.9705,0.4339,0.0,11.591,1.1197,0.0,8.8101,0.5537,0.8490000000000001,0.1846,6.8783,0.0369,2.0795,0.1107,1.1936,0.7014,0.0246,0.8490000000000001,0.0984,0.0,0.0,0.8244,38.4152,25.5199,0.16,0.1562,8.7767,0.0,0.0,24.9634,0.5467,3.2510000000000003,0.5760000000000001,3.0265,1.5619999999999998,0.4003,0.6248,7.654,0.0098,5.7796,0.2831,0.0,0.0,0.2343,41.2184,0.0,0.8591,0.0781,6.0,27.899999618530273,0.141538856446127,0.00144708977732144,0.0859590579477636,0.0541327087210422,31166000.0,1.2195,0.0297,4.0111,0.0,13.1904,0.1932,1.1353,2.8312,0.9302,1.6385,0.1565,0.0852,0.1258,1.2809,0.004,22.2864,0.105,1.0649,0.0,0.2011,0.7509,2.7738,45.9864,Mozambique
2.4054,6.5173,0.7607,0.0,18.7294,0.1028,0.4523,1.1308,2.8577,2.1998,0.2056,0.1645,0.2673,1.6036,0.2673,7.2368,0.2056,0.0,5.7155,0.0411,43.4622,5.222,0.4523,0.0,16.7373,3.3171,0.0,6.8020000000000005,0.2718,0.6075,0.2798,7.7772,0.0959,4.548,0.2078,0.8792,0.4316,0.4236,0.5915,0.5995,0.0,0.0,0.1199,33.2667,22.9078,0.1359,0.386,18.3127,0.0483,0.008,19.5191,0.3217,2.7586,0.4343,9.6107,4.6244,0.941,0.4745,4.1338,0.3458,5.0828,0.2493,0.0,0.0,0.0402,31.6873,0.0241,0.764,0.2332,15.0,27.299999237060547,1.3712711530893302,0.0146005509641873,1.3128295946477802,0.0438410074773711,2541000.0,5.4716,0.1134,9.6094,0.0053,9.9189,0.1196,1.0164,3.1266,2.6844,5.4479,0.7228,0.2207,0.0818,0.7298,0.1266,12.8231,0.0888,3.9848,0.0009,0.0114,0.9531,2.3626,40.38,Namibia
0.1395,3.767,0.6278,0.0,30.7115,0.1395,0.0872,1.4475,0.872,1.9358,0.0174,0.1046,0.1221,1.9881,0.9069,2.7206,0.0698,0.593,0.9069,0.1744,46.2156,4.918,1.5347,0.0,12.1853,3.3076,0.0,7.1664,0.4361,0.1563,0.5513,2.7069,0.0082,5.4139,0.1563,0.4525,0.5513,1.1437,0.1975,0.2468,0.1892,0.0,0.5019,37.8147,26.2136,0.6006,0.0407,8.5877,0.0271,0.0,28.0559,0.3934,0.5698,0.6105,3.1407,3.7648,0.6919,0.1628,5.0943,1.1328,2.4556,0.1018,0.0814,0.0068,0.156,41.4055,0.0068,3.4866,0.0271,3.8,8.699999809265137,0.906140818775837,0.00678423789838645,0.8928257100946791,0.00653087078277104,29996000.0,0.3318,0.0312,5.4355,0.0,18.1511,0.1435,0.205,4.7443,0.9817,3.9212,0.0594,0.1536,0.0594,0.9107,0.4195,6.0521,0.0319,0.547,3.0677,0.0978,0.8209,9.277000000000001,44.5576,Nepal
2.2164,16.5307,2.3549,0.0,11.4822,0.8465,0.7234,2.6936,5.7411,6.7877,0.0,0.0616,0.1847,0.2309,0.1693,2.2626,0.1231,0.0,6.5877,0.6772,33.477,5.5872,1.2621,0.0,30.1494,6.6484,0.0,1.2702,1.4787,0.7451,0.3475,10.8567,0.0,10.3934,0.027000000000000003,0.3591,0.0309,0.1235,0.0849,0.0541,0.0,0.0,1.4980000000000002,19.8525,15.8449,0.2355,0.3823,32.7073,0.0573,0.0048,10.9008,2.1075,3.264,0.9319,13.3333,13.7921,0.1481,0.1864,0.4731,0.1625,1.6487,0.3393,0.0,0.0048,0.5926,17.2903,0.043,1.6296,0.0,23.1,2.5,5.81529169290662,0.0828304803343448,0.0760634339039331,5.65639777866835,17467000.0,4.3903,0.3343,24.2977,0.0111,4.9685,0.747,1.1517,4.923,4.0105,18.0051,0.0,0.0397,0.1111,0.0852,0.064,4.2639,0.2904,2.3446,0.0,0.1587,0.8485,3.2587,25.6959,Netherlands
1.6474,15.1117,4.562,0.0,14.4781,0.6336,0.6653,1.6632,6.8747,2.2968,0.0,0.095,0.8871,0.5227,0.1109,1.5524,0.1267,0.0,8.8706,0.5544,34.8804,3.3581,1.1088,0.0,34.1264,13.9753,0.0,1.3271,1.2111,0.6485,0.3049,13.9409,0.0,4.2948,0.0601,2.0228,0.0773,0.0859,0.0687,0.0945,0.0,0.0,1.3357,15.8736,10.2689,0.2835,0.3023,28.5384,0.1539,0.0165,14.1043,1.6765,3.6498,0.6651,18.0949,4.4303,0.5222,1.2917,1.1983,0.1154,1.1763,0.3463,0.0055,0.0055,0.5497,21.4533,0.011000000000000001,1.693,0.0,32.0,2.5,0.0465209544816523,0.000501303388810908,0.0446962101463806,0.0013234409464608,4987000.0,5.222,0.7446,17.5777,0.017,7.7522,0.7067,1.6771,4.0202,6.8421,7.4627,0.0,0.1275,0.3296,0.2414,0.0495,3.3719,0.2374,3.8188,0.0109,0.1499,0.5364,6.6889,32.4155,New Zealand
0.6658,6.3344,0.5136,0.0,25.0904,0.3614,0.2283,1.2174,2.4729,2.6441,0.2663,0.1141,0.5707,2.3778,0.0,0.856,0.1141,0.0,7.8181,0.0,43.6751,4.1469,0.5326,0.0,17.9935,2.3309,0.0,9.2369,1.008,0.4174,0.1339,7.6069,0.1102,6.5123,0.1102,1.9214,0.4646,0.0079,0.1024,0.4252,0.0,0.0,0.0315,32.0104,19.3952,0.1811,0.0907,16.6679,0.0302,0.0,23.8869,1.1188,1.217,0.4158,7.5894,5.9264,0.7786,0.9902,6.1607,0.0076,0.4611,0.0832,0.0,0.0,0.0076,33.3359,0.0076,0.8542,0.3704,21.8,17.0,0.0954972710733778,0.00257731958762887,0.0640539721043056,0.0288659793814433,6596000.0,1.7194,0.0836,13.1538,0.003,16.8052,0.5489999999999999,0.6557,3.8377,3.1044,8.5527,0.6658,0.2055,0.3354,1.3618,0.006,1.9118,0.005,5.7021,0.0,0.003,0.9227,3.5808,36.8356,Nicaragua
0.0194,3.4122,0.4847,0.0,31.0585,0.0194,0.0775,0.8337,1.0857,1.6479,0.0194,0.1163,3.2571,6.3009,0.1357,0.6979,0.0194,0.0,0.6786,0.0,46.5878,1.8806,1.6673,0.0,10.9769,2.6573,0.0,12.436,0.057999999999999996,0.1353,0.2416,3.6332,0.0097,4.3193,0.1836,13.4216,1.4398,0.3479,0.0483,0.028999999999999998,0.0,0.0,0.0,39.0279,10.5904,0.4445,0.0061,7.6195,0.0244,0.0,22.2968,0.0427,0.3602,0.2686,3.1321,3.4739999999999998,0.5922,4.1028,13.1876,0.1587,0.2625,0.0549,0.0,0.0,0.0,42.3774,0.0,2.0209,0.0183,4.7,16.5,0.0190086402910414,0.0006821282401091411,0.0163297366571582,0.00199677539377403,24189000.0,0.0558,0.1185,7.2385,0.0,22.2843,0.0239,0.2022,2.5503,1.2702,5.4224,0.0687,0.2022,1.4804,3.4838,0.0807,1.3489,0.0349,0.3666,0.0,0.0,0.3975,10.6117,42.7585,Niger
1.2178,1.6237,0.1421,0.0,21.5953,0.1624,0.345,1.4409999999999998,0.6901,0.2233,0.0203,0.0406,1.2381,1.9687,0.4059,12.259,0.0203,0.0,1.6034,0.1827,48.3864,5.3379,1.0959999999999999,0.0,5.0182,0.8078,0.0,7.1082,0.5755,0.5957,0.3433,2.4838,0.0101,0.4645,0.0909,4.3922,0.4241,0.4746,1.2621,0.0404,0.0,0.0,0.2322,44.9818,30.1494,0.5452,0.456,6.3757,0.0089,0.0,24.4299,0.6349,2.3786,0.7154,2.4323,0.5991,0.3219,3.0135,5.723,0.5097,5.9734,0.0179,0.0,0.0,0.2236,43.6287,0.0,2.5306,0.0268,7.8,13.399999618530273,0.0675472979528476,0.000798971572717571,0.0546022120888716,0.0121461142912584,206140000.0,4.0037,0.0151,1.7391,0.0,10.922,0.1976,0.7239,4.4268,0.5675,0.17300000000000001,0.0437,0.0627,0.4763,0.8311,0.1715,19.5271,0.0064,0.6501,0.0,0.0841,0.8573,6.2627,48.2585,Nigeria
0.9837,9.4365,2.1841,0.0,16.6889,0.3501,0.1834,2.1507,2.9843,3.5178,0.1334,0.1834,0.8003,0.7836,0.3334,1.8673,0.7669,0.0,6.3021,0.4335,40.5802,6.6022,2.7342,0.0,19.642,7.1263,0.0,1.9013,0.7305,0.2371,0.4112,6.5409,0.0435,4.8476,0.15,2.0174,0.1355,0.4886,0.0774,1.7078,0.0,0.0,1.1708,30.3628,21.6642,0.745,0.2603,20.409000000000002,0.0558,0.0,17.4032,1.0226,0.9854,0.9173,8.3173,9.0796,0.9482,1.159,1.8903,0.4648,1.6362,0.9049,0.0,0.0,0.3967,29.5941,0.0248,4.3694,0.1611,23.9,3.200000047683716,4.54802884615385,0.140192307692308,4.02572115384615,0.382115384615385,2080000.0,1.9045,0.3784,12.0639,0.0,7.3937,0.2847,0.3507,5.0893,2.0683,8.8045,0.2959,0.1773,0.3253,0.2847,0.1288,3.6779,0.2474,2.9104,0.0,0.1796,0.9505,14.5512,37.933,North Macedonia
1.7142,15.5904,2.5713,0.0,14.0092,0.665,1.5516,1.8619999999999999,5.6746,5.0392,1.1822,0.0739,0.8867,0.8275,0.0591,1.4334,0.9901,0.0,4.1673,0.4286,34.4318,5.9997,0.8423,0.0,27.2211,6.4445,0.0,1.9601,1.0645,1.5545,0.4055,10.6992,0.3244,7.4043,0.0541,1.7032,0.0912,0.0473,0.0473,1.6796,0.0,0.0,0.8888,22.7806,15.4642,0.1656,0.3223,29.2815,0.3132,0.0,11.9831,1.6431,6.7042,0.6763,10.4943,9.7681,0.3586,1.1075,1.6704,0.0545,1.044,1.0894,0.0,0.0,0.3677,20.7208,0.1135,1.1983,1.0894,25.0,2.5,1.2001670688695,0.0108037868943753,0.334100612585855,0.85526266938927,5387000.0,3.7939,0.6119,21.1992,0.0005,5.9777,0.6194,2.7466,4.2801,3.6083,13.5227,3.6634,0.0893,0.3113,0.3204,0.0235,2.8097,0.4819,2.2652,0.0,0.099,0.8697,3.9131,28.7933,Norway
0.0853,10.0478,0.5629,0.0,19.7544,0.5288,0.7847,6.8918,3.3095,4.7083,0.1024,0.1365,0.3241,0.6482,0.5118,0.8188,0.3753,0.0,4.5036,0.1876,39.9522,4.06,1.7059,0.0,23.6146,2.3712,0.0,3.7744,1.4422,0.929,0.7926,9.0171,0.0325,9.6407,0.2144,1.1174,0.1689,0.7276,0.039,1.0979,0.0,0.0,0.6107,26.3821,17.4495,0.5782,0.0294,24.7856,0.0294,0.0,16.4454,1.4155,4.5695,2.4257,9.462,8.6221,0.6872,0.2819,1.439,0.5697,0.6402,0.3759,0.0,0.0,0.1762,25.2203,0.0059,2.6724,0.1468,22.9,6.800000190734863,2.86528750265224,0.0325058349246764,2.70031826861871,0.13246339910884802,4713000.0,0.2621,0.0571,13.5101,0.0,9.6835,0.5741,2.0105,9.787,3.0531,7.6265,0.0423,0.1888,0.1338,0.2776,0.2297,1.6984,0.1395,2.5903,0.0077,0.0521,0.6995,10.8902,36.486,Oman
0.0,11.474,2.5140000000000002,0.0,23.3348,0.2793,0.0645,0.6446,1.5471,6.9618,0.0215,0.1289,0.6446,1.3537,0.2793,0.7091,0.1289,0.2793,5.2213,0.1289,38.5045,5.2858,0.4942,0.0,24.8245,8.9701,0.0,4.2124,0.6203,0.0818,0.1227,3.4967,0.0068,11.5125,0.1431,1.0906,0.2726,0.2249,0.0341,0.0204,0.0613,0.0,0.1909,25.1789,18.8603,0.075,0.0,21.0264,0.0604,0.0,20.8679,0.7472,0.4151,0.2868,4.4830000000000005,14.6868,0.634,2.3547,2.9509,0.4075,0.5660000000000001,0.3019,0.0377,0.0226,0.1057,28.9736,0.1132,0.9358,0.0226,7.8,20.299999237060547,0.250961346972029,0.00541640264325156,0.230941432063004,0.0146035122657735,220940000.0,0.0085,0.0969,22.2758,0.0011,14.6224,0.3577,0.1831,2.4099,1.7957,19.6466,0.0117,0.1969,0.3577,0.6993,0.1618,1.8202,0.5258,2.6707,1.7915,0.0852,0.3417,2.2173,27.7226,Pakistan
1.8134,10.7042,2.3063,0.0,21.2852,0.3873,0.5986,2.3944,3.9613,3.2569999999999997,0.3697,0.1937,0.6514,0.8803,0.0352,0.6866,0.3521,0.0,6.1972,0.1408,39.2958,4.0317,0.4577,0.0,25.9557,9.1864,0.0,3.8355,0.8991,0.8614,0.5722,9.1046,0.132,5.7281,0.1823,1.4273,0.1509,0.0377,0.0566,1.0375,0.0,0.0,0.4339,24.0317,16.2412,0.1258,0.4278,26.5459,0.1006,0.0063,16.5629,1.0316,3.1075,0.9058,13.7447,7.3725,1.1889,1.3776,2.0759,0.0315,0.4466,0.3208,0.0,0.0126,0.1258,23.4447,0.0315,0.6605,0.4781,22.5,10.0,7.6223208031753495,0.127363997198226,6.77385010506654,0.721106700910577,4283000.0,6.6254,0.2467,12.3346,0.0031,14.2627,0.4604,1.005,6.6783,4.98,5.353,0.7431,0.2873,0.4589,0.4129,0.0153,1.3758,0.1195,4.2277,0.0,0.036000000000000004,0.7645,1.9480000000000002,37.6619,Panama
1.8252,9.3813,1.1863,0.0,15.8241,0.7848,0.146,1.1316,4.5811,2.3362,0.0913,0.3285,0.8213,1.4054,0.0183,7.1181,0.4745,0.0,5.0192,0.0,40.6279,6.2968,0.6023,0.0,19.8084,3.8811,0.0,4.9807,1.5622,0.1742,0.3974,10.2335,0.0272,3.7069,0.2558,2.0576,0.2123,0.0218,0.5552,0.5334,0.0,0.0,0.0163,30.1889,21.2672,0.1198,0.4165,23.353,0.1458,0.0,15.4044,2.2839,0.8678,0.6178,13.2107,4.665,2.1798,1.2009999999999998,3.5196,0.0347,1.8813,2.5824,0.0,0.0,0.0069,26.6435,0.0069,0.8469,0.1319,19.0,10.699999809265137,1.8966643694004102,0.0386905582356995,1.56259131633356,0.295382494831151,7255000.0,3.9095,0.2191,11.2654,0.0,7.5639,0.9035,0.3119,5.4532,4.0434,5.3208,0.1788,0.4675,0.2745,0.6185,0.0082,12.5302,1.0112,2.4084,0.0,0.0015,1.0733,3.7113,38.726,Paraguay
1.5529,5.7963,0.1806,0.0,21.2893,0.5778,0.8848,3.485,2.0224,1.8599,0.0542,0.2709,0.7584,1.4987,0.0361,6.7895,0.1806,0.0,4.2615,0.0542,44.2037,3.1239,1.1195,0.0,18.0402,1.1055,0.0,5.5879,2.1206,1.9497,1.6382,6.8241,0.0302,5.608,0.4322,2.5628,0.603,0.0704,0.6834,0.4523,0.0,0.0,0.2312,31.9598,19.6482,0.4523,0.2423,18.8205,0.0064,0.0,18.8078,1.5493,4.6541,0.7013,7.6251,3.4173,1.5684,1.7469,3.685,0.0446,3.634,0.5802,0.0,0.0,0.0446,31.1763,0.0128,1.6066,0.0765,19.1,9.699999809265137,3.57374177431148,0.12775103582744302,3.31051364854984,0.135477089934194,32824000.0,3.8623,0.0316,8.6638,0.0014,11.814,0.6431,1.7993,8.5783,1.754,4.0729,0.0719,0.3629,0.2458,0.6367,0.0172,8.7924,0.2501,1.7339,0.0,0.023,0.5066,4.8044,41.3344,Peru
1.0845,7.7225,1.3837,0.0,28.5153,0.2992,0.9723,2.6178,4.4503,0.4301,0.0374,0.187,0.5423,0.2244,0.0748,1.6268,0.2244,0.0,4.0763,0.187,42.2775,2.1503,0.9162,0.0,29.7607,7.3714,0.0,3.4748,1.0544,1.6045,0.7243,18.887,0.0275,0.5684,0.2751,2.2371,0.055,0.0642,0.22,0.3576,0.0,0.0183,0.7701,20.2439,11.9281,0.3576,0.1914,20.5089,0.3191,0.0,23.276999999999997,1.0211,6.6369,1.2763,9.6682,1.6273,1.2444,0.6940000000000001,0.6063,0.0798,0.6142,0.4068,0.0,0.0319,0.2632,29.4911,0.0,1.9863,0.0558,6.0,13.300000190734863,0.488698770772305,0.0101386189211633,0.4457570199213371,0.0328031319298054,109581000.0,1.9716,0.3074,6.7108,0.0,20.0498,0.3527,2.4506,8.5466,3.2257,0.1045,0.1925,0.2717,0.5425,0.1106,0.034,2.8773,0.5399,2.3774,0.0,0.1838,0.4119,5.4481,43.2905,Philippines
2.8507,14.6079,4.1413,0.0,16.0545,0.3687,0.5106,1.0637,6.3537,3.2194,0.0,0.0142,0.2127,0.2695,0.0425,2.6521,0.0851,0.0,6.2544,0.1702,35.3992,4.5242,1.2055,0.0,32.746,12.3719,0.0,1.6183,0.7141,0.4851,0.2057,13.3072,0.0,5.86,0.0078,0.4967,0.031,0.0427,0.1087,0.0737,0.0,0.0,0.4385,17.254,13.9747,0.2639,0.7325,26.8833,0.5045,0.0,16.5268,1.0235,2.6777,0.4657,15.7313,6.8785,0.0728,0.2619,0.5918,0.0534,2.1635,0.3056,0.0,0.0,0.1601,23.1142,0.0631,1.79,0.0,25.6,2.5,4.0281745204337005,0.10163156797331098,3.39233475813178,0.534208194328607,38368000.0,6.8201,0.9842,16.559,0.0,7.9033,0.3702,0.5845,3.0079,4.85,9.7542,0.0,0.017,0.0798,0.1099,0.0202,5.5631,0.1509,2.4775,0.0,0.0476,0.3959,6.8655,33.439,Poland
3.065,15.4111,3.6379,0.0,13.9072,0.4726,1.3606,2.3203,5.9439,3.8098,0.043,0.1862,0.1862,0.4583,0.043,1.7617,0.7161,0.0,3.6236,0.401,34.5889,6.6457,1.4179,0.0,26.4556,9.5983,0.0,2.1808,0.7993,1.0267,0.2825,10.3459,0.0138,4.5442,0.1378,0.4203,0.0689,0.0413,0.0586,1.354,0.0,0.0,0.7648,23.5444,18.0803,0.2825,0.2926,31.7568,0.3581,0.0,11.8389,1.166,6.7383,0.8385,14.695,7.8606,0.9389,0.1528,0.8472,0.0437,1.2402,0.6201,0.0,0.0044,0.3275,18.241,0.0393,1.9564,0.0437,23.2,2.5,7.429605070697219,0.136070209653827,5.84683568990736,1.44669917113603,10255000.0,4.7147,0.4077,18.6614,0.0005,6.2984,0.4053,2.7295,6.5126,4.5168,10.3936,0.1393,0.2079,0.0965,0.1618,0.0173,3.1060000000000003,0.2684,1.7316,0.0,0.2319,0.7246,7.3366,31.3374,Portugal
2.0672,12.299000000000001,1.7958,0.0,21.3823,0.6264,0.4803,1.1485,3.6542,5.5753,0.16699999999999998,0.16699999999999998,0.0835,0.1462,0.0209,1.754,0.3132,0.0,4.6356,0.0418,37.6905,4.7818,1.1693,0.0,26.5244,6.8551,0.0,2.557,1.5517,0.6921,0.2987,9.7764,0.0656,7.5326,0.1238,0.2841,0.0291,0.0146,0.0874,0.8305,0.0,0.0,0.1093,23.471999999999998,18.8388,0.35700000000000004,0.3236,24.3154,0.2052,0.0,20.4719,1.8388,2.557,0.513,9.9676,9.0285,0.7182,0.1026,0.363,0.0158,1.5784,0.2525,0.0,0.0,0.0316,25.6886,0.0158,1.8073,0.2052,20.1,5.759999942779541,4.64619519094767,0.0998585572842998,4.33369165487977,0.21264497878359304,3535000.0,3.8296,0.4339,16.5343,0.0,11.6462,0.6795,0.991,3.4256,3.2622,10.9992,0.5083,0.1694,0.0616,0.0642,0.0068,3.9066,0.083,2.6632,0.0,0.018000000000000002,0.825,6.4285,33.464,Republic of Moldova
